SBD,Trường,Ngành,Tổ hợp,Năm,Điểm học sinh,Điểm chuẩn trung bình,Điểm chuẩn dự kiến,Chỉ tiêu,q0,Market trend,Xu hướng điểm chuẩn,Xác suất trúng tuyển
69443,GTS,kỹ thuật xây dựng,D01,2025,18.35,18.0,17.83,130.67,130.67,0.5,-0.6,0.6271
393,YDS,điều dưỡng,A00,2025,26.05,23.02,23.4,92.5,153.48,0.82,-0.61,0.934
7792,HVU,thú y,B00,2025,15.9,18.0,18.32,155.5,152.43,0.68,0.0,0.0817
712,HSU,quan hệ công chúng,D01,2025,19.4,17.0,17.22,158.5,136.37,0.77,-0.0,0.8984
13950,DCQ,luật kinh tế,C00,2025,14.5,16.0,16.25,141.53,141.53,0.5,0.0,0.148
48416,SPK,công nghệ sinh học,D01,2025,17.75,15.0,15.75,100.0,155.72,0.79,0.0,0.8808
29960,QST,quản lý tài nguyên và môi trường,A00,2025,21.25,21.5,22.07,100.0,129.8,0.68,0.0,0.3058
12831,KTA,kiến trúc,A01,2025,24.25,21.0,21.25,134.55,134.55,0.5,0.0,0.9526
1038,NTT,ngôn ngữ trung quốc,C00,2025,15.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.7311
12030,HIU,ngôn ngữ trung quốc,C00,2025,14.25,15.0,15.25,126.53,126.53,0.5,-0.0,0.2689
9198,UFM,tài chính - ngân hàng,A00,2025,19.25,22.5,22.69,163.5,135.02,0.8,0.0,0.0311
6590,HVU,thú y,B00,2025,19.35,18.0,18.32,155.5,152.43,0.68,0.0,0.7369
45473,QSC,an toàn thông tin,D01,2025,21.1,24.28,23.78,130.5,145.58,0.87,-1.49,0.0642
2668,MBS,xã hội học,C00,2025,20.75,18.0,18.25,132.95,132.95,0.5,-0.0,0.9241
3455,NLS,quản lý tài nguyên và môi trường,C00,2025,14.5,15.0,15.25,141.5,129.8,0.68,0.0,0.3208
434,GTS,luật,D01,2025,23.85,21.0,21.25,137.77,137.77,0.5,-0.0,0.9309
6962,QSX,ngôn ngữ hàn quốc,C00,2025,26.25,29.05,29.57,110.5,130.88,0.73,0.0,0.0349
22188,VLU,luật,C00,2025,15.25,15.0,15.38,135.5,137.77,0.73,-0.0,0.4675
5065,SGD,sư phạm ngữ văn,C00,2025,8.25,28.11,28.36,139.2,139.2,0.5,0.0,0.0
1755,QSB,khoa học máy tính,D01,2025,22.6,21.0,21.25,122.69,122.69,0.5,0.0,0.7941
4943,UFM,tài chính - ngân hàng,A01,2025,25.5,22.5,22.69,163.5,135.02,0.8,0.0,0.9432
36363,KTA,công nghệ thông tin,A01,2025,25.8,23.8,24.05,132.31,132.31,0.5,-0.0,0.852
140,HSU,nghệ thuật,D01,2025,14.5,15.0,15.16,161.5,137.08,0.68,0.0,0.3407
2839,SPS,tâm lý học,C00,2025,25.75,26.45,26.38,151.5,133.53,0.68,-0.39,0.3475
13738,DCQ,luật kinh tế,C00,2025,18.75,16.0,16.25,141.53,141.53,0.5,0.0,0.9241
4032,TYS,điều dưỡng,B00,2025,21.9,23.57,23.82,153.48,153.48,0.5,0.0,0.1279
4212,HIU,quan hệ quốc tế,C00,2025,19.75,17.75,18.0,136.9,136.9,0.5,-0.0,0.852
13561,SPK,công nghệ vật liệu,D01,2025,18.8,15.4,15.93,96.5,118.52,0.68,0.0,0.9463
12276,NTT,ngôn ngữ trung quốc,C00,2025,12.5,15.0,14.75,202.5,126.53,0.71,-0.0,0.0953
2267,TYS,điều dưỡng,B00,2025,24.75,23.57,23.82,153.48,153.48,0.5,0.0,0.7171
357,QSX,quản lý giáo dục,C00,2025,25.75,26.9,27.15,153.02,153.02,0.5,-0.0,0.1978
1209,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,14.5,15.0,15.25,129.42,129.42,0.5,0.0,0.3208
1400,NLS,quản lý tài nguyên và môi trường,C00,2025,15.0,15.0,15.25,141.5,129.8,0.68,0.0,0.4378
6154,QST,công nghệ vật liệu,A01,2025,26.9,24.0,24.25,118.52,118.52,0.5,-0.0,0.934
16702,QSC,an toàn thông tin,D01,2025,23.7,24.28,23.78,130.5,145.58,0.87,-1.49,0.48
7856,IUH,luật kinh tế,C00,2025,21.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.1192
5551,VLU,luật,C00,2025,18.25,15.0,15.38,135.5,137.77,0.73,-0.0,0.9463
8643,GTS,logistics và quản lý chuỗi cung ứng,D01,2025,22.55,20.0,20.25,119.38,119.38,0.5,0.0,0.9089
2285,QSB,khoa học máy tính,D01,2025,26.0,21.0,21.25,122.69,122.69,0.5,0.0,0.9914
11118,YDS,điều dưỡng,A00,2025,21.6,23.02,23.4,92.5,153.48,0.82,-0.61,0.1419
31367,DCQ,luật kinh tế,C00,2025,17.0,16.0,16.25,141.53,141.53,0.5,0.0,0.6792
23764,UFM,tài chính - ngân hàng,D01,2025,22.0,22.5,22.69,163.5,135.02,0.8,0.0,0.334
10813,MBS,xã hội học,C00,2025,17.0,18.0,18.25,132.95,132.95,0.5,-0.0,0.2227
5731,NTT,ngôn ngữ trung quốc,C00,2025,16.0,15.0,14.75,202.5,126.53,0.71,-0.0,0.7773
1775,SPK,công nghệ vật liệu,A00,2025,14.85,15.4,15.93,96.5,118.52,0.68,0.0,0.2535
12093,HIU,ngôn ngữ trung quốc,C00,2025,17.75,15.0,15.25,126.53,126.53,0.5,-0.0,0.9241
6745,SGD,trí tuệ nhân tạo,A01,2025,25.45,22.27,22.52,169.88,169.88,0.5,-0.0,0.9493
4879,SPS,tâm lý học,C00,2025,24.5,26.45,26.38,151.5,133.53,0.68,-0.39,0.1324
2674,SPK,công nghệ sinh học,B00,2025,14.2,15.0,15.75,100.0,155.72,0.79,0.0,0.1751
7,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,12.25,15.0,15.25,129.42,129.42,0.5,0.0,0.0474
12608,NTT,ngôn ngữ trung quốc,C00,2025,11.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.0474
52161,LPS,luật kinh tế,C00,2025,21.25,21.0,21.25,141.53,141.53,0.5,0.0,0.5
6853,NLS,quản lý tài nguyên và môi trường,C00,2025,17.75,15.0,15.25,141.5,129.8,0.68,0.0,0.9241
46826,MBS,xã hội học,C00,2025,19.75,18.0,18.25,132.95,132.95,0.5,-0.0,0.8176
1543,HVU,thú y,B00,2025,16.15,18.0,18.32,155.5,152.43,0.68,0.0,0.1025
15855,VLU,quản trị dịch vụ du lịch và lữ hành,C00,2025,18.5,15.33,15.91,116.5,129.42,0.68,0.2,0.9302
6208,DCQ,luật kinh tế,C00,2025,18.75,16.0,16.25,141.53,141.53,0.5,0.0,0.9241
12078,HIU,ngôn ngữ trung quốc,C00,2025,15.0,15.0,15.25,126.53,126.53,0.5,-0.0,0.4378
45949,HSU,nghệ thuật,D01,2025,14.2,15.0,15.16,161.5,137.08,0.68,0.0,0.2769
6902,GTS,kỹ thuật xây dựng,D01,2025,17.0,18.0,17.83,130.67,130.67,0.5,-0.6,0.3036
22519,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,16.0,15.0,15.25,129.42,129.42,0.5,0.0,0.6792
4342,QSB,trí tuệ nhân tạo,A00,2025,15.5,17.2,17.45,169.88,169.88,0.5,0.0,0.1246
8459,LPS,luật kinh tế,C00,2025,18.75,21.0,21.25,141.53,141.53,0.5,0.0,0.0759
1555,QST,quản lý tài nguyên và môi trường,A01,2025,24.4,21.5,22.07,100.0,129.8,0.68,0.0,0.9113
28465,YDS,điều dưỡng,A00,2025,23.8,23.02,23.4,92.5,153.48,0.82,-0.61,0.5987
7694,NLS,quản lý tài nguyên và môi trường,C00,2025,15.5,15.0,15.25,141.5,129.8,0.68,0.0,0.5622
31441,QSC,khoa học dữ liệu,A00,2025,23.8,27.5,27.75,135.6,135.6,0.5,-0.0,0.0189
4299,MBS,xã hội học,C00,2025,19.75,18.0,18.25,132.95,132.95,0.5,-0.0,0.8176
786,KTA,công nghệ thông tin,A00,2025,8.2,23.8,24.05,132.31,132.31,0.5,-0.0,0.0
10504,VLU,luật,C00,2025,18.0,15.0,15.38,135.5,137.77,0.73,-0.0,0.9321
56383,QSX,quản lý giáo dục,C00,2025,24.25,26.9,27.15,153.02,153.02,0.5,-0.0,0.0522
6254,QST,quản lý tài nguyên và môi trường,A00,2025,22.1,21.5,22.07,100.0,129.8,0.68,0.0,0.5075
10768,SGD,trí tuệ nhân tạo,A00,2025,24.2,22.27,22.52,169.88,169.88,0.5,-0.0,0.8429
13237,LPS,luật kinh tế,C00,2025,20.25,21.0,21.25,141.53,141.53,0.5,0.0,0.2689
7938,HSU,nghệ thuật,D01,2025,17.25,15.0,15.16,161.5,137.08,0.68,0.0,0.8899
5927,HVU,thú y,A00,2025,14.8,18.0,18.32,155.5,152.43,0.68,0.0,0.0287
10808,IUH,kỹ thuật môi trường,A00,2025,18.5,16.0,16.22,163.5,145.4,0.68,0.0,0.9072
4904,DCQ,luật kinh tế,C00,2025,17.25,16.0,16.25,141.53,141.53,0.5,0.0,0.7311
22481,QSX,quản lý giáo dục,C00,2025,9.0,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
53369,SPS,tâm lý học,C00,2025,18.0,26.45,26.38,151.5,133.53,0.68,-0.39,0.0002
9489,NTT,ngôn ngữ trung quốc,C00,2025,16.5,15.0,14.75,202.5,126.53,0.71,-0.0,0.852
14094,KTA,kiến trúc,A01,2025,23.25,21.0,21.25,134.55,134.55,0.5,0.0,0.8808
16102,GTS,kỹ thuật xây dựng,D01,2025,17.1,18.0,17.83,130.67,130.67,0.5,-0.6,0.3252
1734,SGD,sư phạm ngữ văn,C00,2025,8.5,28.11,28.36,139.2,139.2,0.5,0.0,0.0
87604,UFM,tài chính - ngân hàng,A00,2025,23.1,22.5,22.69,163.5,135.02,0.8,0.0,0.6011
12374,HIU,ngôn ngữ trung quốc,C00,2025,17.25,15.0,15.25,126.53,126.53,0.5,-0.0,0.8808
3996,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,14.75,15.0,15.25,129.42,129.42,0.5,0.0,0.3775
4132,TYS,điều dưỡng,B00,2025,23.3,23.57,23.82,153.48,153.48,0.5,0.0,0.3729
30033,SPS,tâm lý học,C00,2025,27.25,26.45,26.38,151.5,133.53,0.68,-0.39,0.7047
4949,NLS,quản lý tài nguyên và môi trường,C00,2025,13.5,15.0,15.25,141.5,129.8,0.68,0.0,0.148
27949,IUH,luật kinh tế,C00,2025,25.0,23.5,23.75,141.53,141.53,0.5,-0.0,0.7773
4780,IUH,luật kinh tế,C00,2025,22.25,23.5,23.75,141.53,141.53,0.5,-0.0,0.1824
10609,YDS,điều dưỡng,A00,2025,21.8,23.02,23.4,92.5,153.48,0.82,-0.61,0.168
82622,VLU,luật,C00,2025,17.75,15.0,15.38,135.5,137.77,0.73,-0.0,0.9145
7417,DCQ,luật kinh tế,C00,2025,15.0,16.0,16.25,141.53,141.53,0.5,0.0,0.2227
496,HSU,nghệ thuật,D01,2025,17.15,15.0,15.16,161.5,137.08,0.68,0.0,0.8797
8380,NTT,ngôn ngữ trung quốc,C00,2025,12.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.1192
2624,MBS,xã hội học,C00,2025,21.0,18.0,18.25,132.95,132.95,0.5,-0.0,0.9399
3084,QSC,an toàn thông tin,A00,2025,21.85,24.28,23.78,130.5,145.58,0.87,-1.49,0.1268
8096,HIU,ngôn ngữ trung quốc,C00,2025,17.0,15.0,15.25,126.53,126.53,0.5,-0.0,0.852
1475,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,17.75,15.0,15.25,129.42,129.42,0.5,0.0,0.9241
1462,SPK,công nghệ sinh học,D01,2025,16.3,15.0,15.75,100.0,155.72,0.79,0.0,0.6341
1052,QSB,trí tuệ nhân tạo,A01,2025,16.9,17.2,17.45,169.88,169.88,0.5,0.0,0.3659
6656,NLS,quản lý tài nguyên và môi trường,C00,2025,17.0,15.0,15.25,141.5,129.8,0.68,0.0,0.852
33008,UFM,tài chính - ngân hàng,D01,2025,20.6,22.5,22.69,163.5,135.02,0.8,0.0,0.1101
41981,QST,quản lý tài nguyên và môi trường,A00,2025,24.65,21.5,22.07,100.0,129.8,0.68,0.0,0.9296
3039,VLU,luật,C00,2025,17.75,15.0,15.38,135.5,137.77,0.73,-0.0,0.9145
13365,HVU,thú y,A00,2025,24.3,18.0,18.32,155.5,152.43,0.68,0.0,0.9975
10077,QSC,an toàn thông tin,D01,2025,26.45,24.28,23.78,130.5,145.58,0.87,-1.49,0.9352
3099,YDS,điều dưỡng,A00,2025,26.2,23.02,23.4,92.5,153.48,0.82,-0.61,0.9427
87655,QSB,kỹ thuật xây dựng,A00,2025,20.85,17.65,17.9,130.67,130.67,0.5,0.0,0.9503
8574,LPS,luật kinh tế,C00,2025,22.25,21.0,21.25,141.53,141.53,0.5,0.0,0.7311
13049,HVU,thú y,B00,2025,16.6,18.0,18.32,155.5,152.43,0.68,0.0,0.1519
50194,QSX,quản lý giáo dục,C00,2025,18.0,26.9,27.15,153.02,153.02,0.5,-0.0,0.0001
8175,IUH,luật kinh tế,C00,2025,22.5,23.5,23.75,141.53,141.53,0.5,-0.0,0.2227
12672,DCQ,luật kinh tế,C00,2025,17.5,16.0,16.25,141.53,141.53,0.5,0.0,0.7773
5533,SPS,tâm lý học,C00,2025,24.0,26.45,26.38,151.5,133.53,0.68,-0.39,0.0847
29915,KTA,công nghệ thông tin,D01,2025,22.0,23.8,24.05,132.31,132.31,0.5,-0.0,0.1141
46137,MBS,xã hội học,C00,2025,19.75,18.0,18.25,132.95,132.95,0.5,-0.0,0.8176
9066,LPS,luật kinh tế,C00,2025,19.8,21.0,21.25,141.53,141.53,0.5,0.0,0.19
19073,UFM,tài chính - ngân hàng,D01,2025,25.45,22.5,22.69,163.5,135.02,0.8,0.0,0.9405
3103,GTS,kỹ thuật xây dựng,D01,2025,17.2,18.0,17.83,130.67,130.67,0.5,-0.6,0.3475
4026,NTT,ngôn ngữ trung quốc,C00,2025,14.25,15.0,14.75,202.5,126.53,0.71,-0.0,0.3775
3454,HIU,ngôn ngữ trung quốc,C00,2025,17.25,15.0,15.25,126.53,126.53,0.5,-0.0,0.8808
3653,NTT,ngôn ngữ trung quốc,C00,2025,12.0,15.0,14.75,202.5,126.53,0.71,-0.0,0.0601
13307,TYS,điều dưỡng,B00,2025,19.75,23.57,23.82,153.48,153.48,0.5,0.0,0.0168
5155,VLU,tâm lý học,C00,2025,19.5,16.0,16.56,103.5,133.53,0.68,0.0,0.9498
3855,SGD,sư phạm ngữ văn,C00,2025,18.25,28.11,28.36,139.2,139.2,0.5,0.0,0.0
10838,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,15.25,15.0,15.25,129.42,129.42,0.5,0.0,0.5
722,NLS,quản lý tài nguyên và môi trường,C00,2025,14.5,15.0,15.25,141.5,129.8,0.68,0.0,0.3208
18796,IUH,luật kinh tế,C00,2025,21.5,23.5,23.75,141.53,141.53,0.5,-0.0,0.0953
6556,QSX,quản lý giáo dục,C00,2025,13.25,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
957,DCQ,luật kinh tế,C00,2025,19.0,16.0,16.25,141.53,141.53,0.5,0.0,0.9399
61961,HSU,nghệ thuật,D01,2025,12.4,15.0,15.16,161.5,137.08,0.68,0.0,0.0595
85621,SPK,công nghệ kỹ thuật ô tô,D01,2025,18.95,16.0,16.12,172.5,141.77,0.68,0.0,0.9443
11716,GTS,kỹ thuật xây dựng,D01,2025,19.7,18.0,17.83,130.67,130.67,0.5,-0.6,0.8665
841,MBS,xã hội học,C00,2025,15.5,18.0,18.25,132.95,132.95,0.5,-0.0,0.0601
6790,QSC,an toàn thông tin,D01,2025,24.3,24.28,23.78,130.5,145.58,0.87,-1.49,0.6271
853,SPS,tâm lý học,C00,2025,24.0,26.45,26.38,151.5,133.53,0.68,-0.39,0.0847
17072,YDS,điều dưỡng,A00,2025,25.65,23.02,23.4,92.5,153.48,0.82,-0.61,0.9047
8882,LPS,luật kinh tế,C00,2025,22.0,21.0,21.25,141.53,141.53,0.5,0.0,0.6792
16677,HSU,nghệ thuật,D01,2025,13.45,15.0,15.16,161.5,137.08,0.68,0.0,0.1532
68040,IUH,luật kinh tế,C00,2025,21.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.1192
9274,LPS,luật kinh tế,C00,2025,22.75,21.0,21.25,141.53,141.53,0.5,0.0,0.8176
11274,QSX,quản lý giáo dục,C00,2025,24.5,26.9,27.15,153.02,153.02,0.5,-0.0,0.066
40808,QST,quản lý tài nguyên và môi trường,A01,2025,24.8,21.5,22.07,100.0,129.8,0.68,0.0,0.9388
63804,SPK,công nghệ sinh học,D01,2025,17.65,15.0,15.75,100.0,155.72,0.79,0.0,0.8699
17569,KTA,công nghệ thông tin,D01,2025,21.65,23.8,24.05,132.31,132.31,0.5,-0.0,0.0832
31170,HIU,ngôn ngữ trung quốc,C00,2025,18.25,15.0,15.25,126.53,126.53,0.5,-0.0,0.9526
1761,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,16.75,15.0,15.25,129.42,129.42,0.5,0.0,0.8176
4677,QSB,khoa học máy tính,D01,2025,19.4,21.0,21.25,122.69,122.69,0.5,0.0,0.1359
87128,NLS,quản lý tài nguyên và môi trường,C00,2025,15.25,15.0,15.25,141.5,129.8,0.68,0.0,0.5
8311,SGD,sư phạm ngữ văn,C00,2025,17.25,28.11,28.36,139.2,139.2,0.5,0.0,0.0
82611,HVU,thú y,A00,2025,21.2,18.0,18.32,155.5,152.43,0.68,0.0,0.9468
33633,QST,quản lý tài nguyên và môi trường,A00,2025,19.9,21.5,22.07,100.0,129.8,0.68,0.0,0.1025
2431,MBS,xã hội học,C00,2025,21.25,18.0,18.25,132.95,132.95,0.5,-0.0,0.9526
14084,UFM,tài chính - ngân hàng,A00,2025,21.65,22.5,22.69,163.5,135.02,0.8,0.0,0.2611
5428,DCQ,luật kinh tế,C00,2025,19.0,16.0,16.25,141.53,141.53,0.5,0.0,0.9399
10349,IUH,luật kinh tế,C00,2025,22.75,23.5,23.75,141.53,141.53,0.5,-0.0,0.2689
1888,VLU,luật,C00,2025,16.25,15.0,15.38,135.5,137.77,0.73,-0.0,0.7047
48986,GTS,kỹ thuật xây dựng,D01,2025,19.15,18.0,17.83,130.67,130.67,0.5,-0.6,0.7892
8566,NTT,ngôn ngữ trung quốc,C00,2025,16.25,15.0,14.75,202.5,126.53,0.71,-0.0,0.8176
2776,QSC,an toàn thông tin,D01,2025,22.9,24.28,23.78,130.5,145.58,0.87,-1.49,0.2932
34304,KSA,logistics và quản lý chuỗi cung ứng,C00,2025,21.5,19.0,19.25,119.38,119.38,0.5,0.0,0.9047
4645,QSB,khoa học máy tính,D01,2025,20.75,21.0,21.25,122.69,122.69,0.5,0.0,0.3775
50189,HSU,nghệ thuật,D01,2025,17.45,15.0,15.16,161.5,137.08,0.68,0.0,0.908
6637,UFM,tài chính - ngân hàng,D01,2025,20.15,22.5,22.69,163.5,135.02,0.8,0.0,0.0731
10519,TYS,y khoa,B00,2025,12.6,26.57,26.82,147.72,147.72,0.5,-0.0,0.0
5629,YDS,điều dưỡng,A00,2025,21.15,23.02,23.4,92.5,153.48,0.82,-0.61,0.0953
10445,KTA,công nghệ thông tin,A00,2025,22.35,23.8,24.05,132.31,132.31,0.5,-0.0,0.1545
4473,HIU,ngôn ngữ trung quốc,C00,2025,13.5,15.0,15.25,126.53,126.53,0.5,-0.0,0.148
12520,NLS,quản lý tài nguyên và môi trường,C00,2025,16.0,15.0,15.25,141.5,129.8,0.68,0.0,0.6792
3623,SGD,sư phạm tiếng anh,D01,2025,23.8,27.0,27.25,108.08,108.08,0.5,0.0,0.0308
76574,SPK,công nghệ sinh học,D01,2025,18.5,15.0,15.75,100.0,155.72,0.79,0.0,0.9399
87740,QST,quản lý tài nguyên và môi trường,A00,2025,23.7,21.5,22.07,100.0,129.8,0.68,0.0,0.8362
12816,QSX,quản lý giáo dục,C00,2025,10.0,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
8010,VLU,luật,C00,2025,17.5,15.0,15.38,135.5,137.77,0.73,-0.0,0.8928
19574,MBS,xã hội học,C00,2025,19.75,18.0,18.25,132.95,132.95,0.5,-0.0,0.8176
61859,SPS,ngôn ngữ anh,A01,2025,16.1,15.5,15.9,152.5,145.54,0.89,0.0,0.5498
2483,LPS,luật kinh tế,C00,2025,20.25,21.0,21.25,141.53,141.53,0.5,0.0,0.2689
2764,SGD,sư phạm ngữ văn,C00,2025,17.25,28.11,28.36,139.2,139.2,0.5,0.0,0.0
2763,YDS,điều dưỡng,A00,2025,24.8,23.02,23.4,92.5,153.48,0.82,-0.61,0.8022
20981,QSC,an toàn thông tin,D01,2025,24.4,24.28,23.78,130.5,145.58,0.87,-1.49,0.6502
8284,DCQ,luật kinh tế,C00,2025,15.25,16.0,16.25,141.53,141.53,0.5,0.0,0.2689
7615,IUH,luật kinh tế,C00,2025,23.0,23.5,23.75,141.53,141.53,0.5,-0.0,0.3208
7520,NTT,ngôn ngữ trung quốc,C00,2025,17.75,15.0,14.75,202.5,126.53,0.71,-0.0,0.9526
8491,GTS,kỹ thuật xây dựng,D01,2025,17.6,18.0,17.83,130.67,130.67,0.5,-0.6,0.4428
3215,VLU,quan hệ công chúng,C00,2025,22.5,19.0,19.57,110.5,136.37,0.77,0.0,0.9493
3419,TYS,điều dưỡng,B00,2025,26.5,23.57,23.82,153.48,153.48,0.5,0.0,0.9358
5988,KSA,logistics và quản lý chuỗi cung ứng,C00,2025,22.25,19.0,19.25,119.38,119.38,0.5,0.0,0.9526
11038,QSB,khoa học máy tính,D01,2025,20.6,21.0,21.25,122.69,122.69,0.5,0.0,0.343
298,HVU,thú y,A00,2025,20.55,18.0,18.32,155.5,152.43,0.68,0.0,0.9029
59402,KTA,công nghệ thông tin,D01,2025,25.5,23.8,24.05,132.31,132.31,0.5,-0.0,0.81
4954,HVU,thú y,A00,2025,19.1,18.0,18.32,155.5,152.43,0.68,0.0,0.6857
9699,UFM,tài chính - ngân hàng,D01,2025,23.5,22.5,22.69,163.5,135.02,0.8,0.0,0.6921
4141,LPS,luật kinh tế,C00,2025,21.5,21.0,21.25,141.53,141.53,0.5,0.0,0.5622
4288,QST,quản lý tài nguyên và môi trường,A00,2025,20.85,21.5,22.07,100.0,129.8,0.68,0.0,0.2279
3344,HIU,quan hệ quốc tế,C00,2025,21.0,17.75,18.0,136.9,136.9,0.5,-0.0,0.9526
15792,IUH,luật kinh tế,C00,2025,22.0,23.5,23.75,141.53,141.53,0.5,-0.0,0.148
2756,SPS,tâm lý học,C00,2025,20.25,26.45,26.38,151.5,133.53,0.68,-0.39,0.0022
48790,QSC,an toàn thông tin,D01,2025,23.6,24.28,23.78,130.5,145.58,0.87,-1.49,0.4551
9664,KTA,công nghệ thông tin,D01,2025,16.9,23.8,24.05,132.31,132.31,0.5,-0.0,0.0008
245,SPK,công nghệ sinh học,B00,2025,17.45,15.0,15.75,100.0,155.72,0.79,0.0,0.8455
2570,TYS,điều dưỡng,B00,2025,22.85,23.57,23.82,153.48,153.48,0.5,0.0,0.2749
55154,TYS,điều dưỡng,B00,2025,24.65,23.57,23.82,153.48,153.48,0.5,0.0,0.6964
3017,QSX,quản lý giáo dục,C00,2025,15.25,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
1426,DCQ,luật kinh tế,C00,2025,19.0,16.0,16.25,141.53,141.53,0.5,0.0,0.9399
95708,NLS,quản lý tài nguyên và môi trường,C00,2025,18.25,15.0,15.25,141.5,129.8,0.68,0.0,0.9526
17312,HSU,nghệ thuật,D01,2025,8.3,15.0,15.16,161.5,137.08,0.68,0.0,0.001
8673,SPS,tâm lý học,C00,2025,23.5,26.45,26.38,151.5,133.53,0.68,-0.39,0.0532
16553,MBS,xã hội học,C00,2025,19.5,18.0,18.25,132.95,132.95,0.5,-0.0,0.7773
6100,NTT,ngôn ngữ trung quốc,C00,2025,16.5,15.0,14.75,202.5,126.53,0.71,-0.0,0.852
28139,KSA,logistics và quản lý chuỗi cung ứng,C00,2025,21.75,19.0,19.25,119.38,119.38,0.5,0.0,0.9241
4562,HIU,ngôn ngữ trung quốc,C00,2025,15.0,15.0,15.25,126.53,126.53,0.5,-0.0,0.4378
518,SGD,sư phạm ngữ văn,C00,2025,10.25,28.11,28.36,139.2,139.2,0.5,0.0,0.0
46603,DCQ,luật kinh tế,C00,2025,19.2,16.0,16.25,141.53,141.53,0.5,0.0,0.9503
15504,YDS,điều dưỡng,A00,2025,21.5,23.02,23.4,92.5,153.48,0.82,-0.61,0.1301
18448,NLS,quản lý tài nguyên và môi trường,C00,2025,18.25,15.0,15.25,141.5,129.8,0.68,0.0,0.9526
1482,GTS,luật,A01,2025,23.9,21.0,21.25,137.77,137.77,0.5,-0.0,0.934
2146,MBS,xã hội học,C00,2025,20.5,18.0,18.25,132.95,132.95,0.5,-0.0,0.9047
798,VLU,quan hệ công chúng,C00,2025,21.0,19.0,19.57,110.5,136.37,0.77,0.0,0.8069
3171,QSB,khoa học máy tính,A00,2025,24.2,21.0,21.25,122.69,122.69,0.5,0.0,0.9503
12194,NTT,ngôn ngữ trung quốc,C00,2025,13.0,15.0,14.75,202.5,126.53,0.71,-0.0,0.148
16670,SPK,công nghệ kỹ thuật ô tô,D01,2025,19.0,16.0,16.12,172.5,141.77,0.68,0.0,0.9468
12535,QSX,quản lý giáo dục,C00,2025,11.25,26.9,27.15,153.02,153.02,0.5,-0.0,0.0
4273,HSU,nghệ thuật,D01,2025,17.0,15.0,15.16,161.5,137.08,0.68,0.0,0.8629
11270,HIU,ngôn ngữ trung quốc,C00,2025,16.75,15.0,15.25,126.53,126.53,0.5,-0.0,0.8176
4581,KSA,quản trị dịch vụ du lịch và lữ hành,C00,2025,17.75,15.0,15.25,129.42,129.42,0.5,0.0,0.9241
32156,GTS,kỹ thuật xây dựng,D01,2025,15.45,18.0,17.83,130.67,130.67,0.5,-0.6,0.0847
6444,UFM,tài chính - ngân hàng,D01,2025,24.9,22.5,22.69,163.5,135.02,0.8,0.0,0.9011
59609,KTA,công nghệ thông tin,A01,2025,25.4,23.8,24.05,132.31,132.31,0.5,-0.0,0.7941
4836,LPS,luật kinh tế,C00,2025,19.25,21.0,21.25,141.53,141.53,0.5,0.0,0.1192
78192,HVU,thú y,A00,2025,15.4,18.0,18.32,155.5,152.43,0.68,0.0,0.0512
20441,NLS,quản lý tài nguyên và môi trường,C00,2025,12.25,15.0,15.25,141.5,129.8,0.68,0.0,0.0474
5720,SGD,sư phạm ngữ văn,C00,2025,9.75,28.11,28.36,139.2,139.2,0.5,0.0,0.0
12155,QSB,trí tuệ nhân tạo,A00,2025,17.55,17.2,17.45,169.88,169.88,0.5,0.0,0.525
7265,HSU,nghệ thuật,D01,2025,17.75,15.0,15.16,161.5,137.08,0.68,0.0,0.9302
2393,QST,công nghệ vật liệu,A01,2025,25.55,24.0,24.25,118.52,118.52,0.5,-0.0,0.7858
8070,SPK,công nghệ sinh học,D01,2025,13.4,15.0,15.75,100.0,155.72,0.79,0.0,0.0871
1654,VLU,luật,C00,2025,12.75,15.0,15.38,135.5,137.77,0.73,-0.0,0.0672
4919,QSC,kỹ thuật phần mềm,A00,2025,21.35,24.83,24.56,104.5,121.81,0.86,-1.21,0.0388
1150,DCQ,luật kinh tế,C00,2025,13.25,16.0,16.25,141.53,141.53,0.5,0.0,0.0474
1310,YDS,điều dưỡng,A00,2025,22.6,23.02,23.4,92.5,153.48,0.82,-0.61,0.31
100,KTA,kiến trúc,A01,2025,24.2,21.0,21.25,134.55,134.55,0.5,0.0,0.9503
1465,MBS,xã hội học,C00,2025,16.75,18.0,18.25,132.95,132.95,0.5,-0.0,0.1824
