Student_ID,Major1,Major2,Major3,Subject_groups,Priority_Area,Priority_Subject,Interests,TOA,VAN,ANH,LY,HOA,SU,DIA,SINH,GDCD,TIN,CN
ST0503,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,Quản trị kinh doanh,A08,KV2,05,"Quản lý,Bảo mật thông tin",6.5,7.8,0.0,3.9,0.0,5.1,0.0,0.0,0.0,0.0,0.0
ST0504,Thiết kế thời trang,Công nghệ sinh học,Kinh tế học,C17,KV2,05,"Môi trường,Chính trị,Thể thao",8.4,3.8,0.0,0.0,6.4,0.0,0.0,0.0,0.0,5.4,0.0
ST0505,Công nghệ thông tin,Marketing,Digital Marketing,C20,KV2,05,"Cơ khí,Nông nghiệp,Động vật",7.0,5.6,7.6,0.0,0.0,4.4,0.0,0.0,0.0,0.0,0.0
ST0506,Tự động hóa,Kỹ thuật xây dựng,Kiến trúc,"C04,C17",KV2,05,"Xây dựng,Tự động hóa,Điện tử",4.2,5.5,0.0,0.0,7.2,5.6,0.0,0.0,0.0,0.0,0.0
ST0507,Luật kinh tế,Luật,Quản trị nhân lực,D84,KV2,05,"Giúp đỡ người khác,Luật pháp,Thể thao",4.3,5.3,5.6,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0
ST0508,Tâm lý học,Tài chính - Ngân hàng,Sư phạm Ngữ văn,"B03,C04",KV2,05,Tài chính,7.0,5.5,0.0,0.0,0.0,6.0,0.0,7.5,0.0,0.0,0.0
ST0509,Ngôn ngữ Trung Quốc,Nhân học,Ngôn ngữ Anh,"A04,C02",KV2,05,"Nghiên cứu,Du lịch,Văn hóa",8.7,5.3,0.0,0.0,0.0,4.1,0.0,0.0,0.0,0.0,6.1
ST0510,Bảo hiểm,Công nghệ thông tin,Marketing,"D66,C12",KV2,05,"Kinh doanh,Máy tính,Dịch vụ khách hàng",7.7,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,4.3
ST0511,Quản lý tài nguyên và môi trường,Quản lý đất đai,Nuôi trồng thủy sản,"C01,B03",KV2,05,"Môi trường,Chăm sóc sức khỏe,Trò chơi điện tử",3.4,4.8,0.0,0.0,0.0,0.0,4.0,4.3,0.0,0.0,0.0
ST0512,Sư phạm Ngữ văn,Quản trị dịch vụ du lịch và lữ hành,Ngôn ngữ Anh,"A03,D07",KV2,05,"Kỹ thuật,Du lịch,Giáo dục",9.1,4.3,2.7,0.0,0.0,0.0,5.9,0.0,0.0,0.0,0.0
ST0513,Y khoa,Răng - Hàm - Mặt,Điều dưỡng,D13,KV2,05,"Cơ khí,Đọc sách,Y học",8.7,2.6,7.6,0.0,6.7,0.0,0.0,0.0,0.0,0.0,0.0
ST0514,Sư phạm Ngữ văn,Nhân học,Quản lý tài nguyên và môi trường,"K01,B00",KV2,05,Ẩm thực,7.7,6.5,0.0,0.0,3.1,0.0,6.5,0.0,0.0,0.0,0.0
ST0515,Nhân học,Xã hội học,Logistics và Quản lý chuỗi cung ứng,"A-TIN,C20",KV3,07,"Kỹ thuật,Quản lý,Giao tiếp",7.5,5.3,0.0,0.0,0.0,5.3,0.0,0.0,0.0,4.6,0.0
ST0516,Công nghệ sinh học,Công nghệ thực phẩm,Hóa học,"C20,A-TIN",KV2,05,"Hóa học,Khoa học",9.5,5.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0,0.0,5.5
ST0517,Luật kinh tế,Luật,Trí tuệ nhân tạo,"D84,D07",KV2,05,"Luật pháp,Phân tích dữ liệu,Động vật",8.8,9.3,0.0,4.3,0.0,0.0,0.0,0.0,0.0,5.2,0.0
ST0518,Tâm lý học,Sư phạm Vật lý,Sư phạm Hóa học,A11,KV2,05,"Dạy học,Khoa học",5.5,4.2,0.0,0.0,0.0,0.0,0.0,4.5,0.0,1.8,0.0
ST0519,Quản lý bệnh viện,Y khoa,Sư phạm Ngữ văn,"B04,A09",KV2,05,"Y học,Chăm sóc sức khỏe",6.7,4.6,0.0,0.0,0.0,4.9,4.9,0.0,0.0,0.0,0.0
ST0520,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,Quản trị kinh doanh,D15,KV2,02,Quản lý,8.5,8.6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.8,4.4
ST0521,Quản trị kinh doanh quốc tế,Kinh doanh quốc tế,Tài chính - Ngân hàng,D08,KV2,05,"Ngoại ngữ,Tài chính",8.0,5.6,6.3,0.0,0.0,0.0,0.0,0.0,0.0,4.9,0.0
ST0522,Quản trị kinh doanh,Tài chính - Ngân hàng,Luật kinh tế,A04,KV2,05,"Tài chính,Lãnh đạo,Luật pháp",8.6,5.2,4.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8.0
ST0523,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,"D07,G-TIN",KV2,05,Thiết kế,6.5,4.2,0.0,0.0,0.0,3.8,0.0,0.0,0.0,6.5,0.0
ST0524,Giáo dục Tiểu học,Marketing,Răng - Hàm - Mặt,K01,KV2,05,"Sáng tạo,Giao tiếp",8.0,8.5,0.0,6.3,4.5,0.0,0.0,0.0,0.0,0.0,0.0
ST0525,Marketing,Digital Marketing,Quan hệ công chúng,"B03,E-TIN",KV2,05,Quảng cáo,4.7,7.9,5.7,0.0,0.0,0.0,0.0,5.1,0.0,0.0,0.0
ST0526,Tài chính - Ngân hàng,Kế toán,Kiểm toán,C02,KV2,05,Tài chính,6.7,7.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.9,2.8
ST0527,Sư phạm Ngữ văn,Quản trị kinh doanh quốc tế,Quản trị kinh doanh,A08,KV2,05,"Lãnh đạo,Ngoại ngữ",9.4,6.0,4.1,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0
ST0528,Tự động hóa,Sư phạm Hóa học,Công nghệ kỹ thuật ô tô,A-TIN,KV2,05,"Động vật,Tự động hóa",5.4,5.9,2.6,0.0,5.4,0.0,0.0,0.0,0.0,0.0,0.0
ST0529,Quản trị khách sạn,Quản trị dịch vụ du lịch và lữ hành,Bảo hiểm,"C05,C19",KV3,07,Dịch vụ khách hàng,6.7,6.9,0.0,4.1,0.0,0.0,0.0,0.0,3.6,0.0,0.0
ST0530,Trí tuệ nhân tạo,Khoa học máy tính,An toàn thông tin,"C-TIN,A-TIN",KV2,03,"Ẩm thực,Thống kê,Ngoại ngữ",8.6,4.6,0.0,5.7,0.0,0.0,0.0,0.0,0.0,7.5,0.0
ST0531,Tâm lý học,Marketing,Logistics và Quản lý chuỗi cung ứng,A11,KV2,05,Giao tiếp,6.0,5.8,0.0,5.4,0.0,0.0,0.0,3.3,0.0,0.0,0.0
ST0532,Sư phạm Hóa học,Thiết kế đồ họa,Marketing,D09,KV2,05,"Kỹ thuật,Giao tiếp",7.3,8.1,0.0,0.0,8.1,0.0,0.0,0.0,0.0,5.6,0.0
ST0533,Sư phạm Ngữ văn,Quản lý giáo dục,Quản lý tài nguyên và môi trường,C-TIN,KV2,05,"Thống kê,Môi trường,Giáo dục",6.9,4.6,0.0,0.0,0.0,0.0,6.3,0.0,4.6,0.0,0.0
ST0534,Công nghệ thông tin,Trí tuệ nhân tạo,Khoa học máy tính,C20,KV2,05,"Lập trình,Khoa học",3.6,2.8,0.0,0.0,0.0,0.0,0.0,0.0,2.6,5.5,0.0
ST0535,Quản trị kinh doanh quốc tế,Sư phạm Hóa học,Kinh doanh quốc tế,A10,KV2,02,"Tài chính,Văn hóa",6.8,7.1,0.0,0.0,6.8,0.0,0.0,0.0,0.0,0.0,4.2
ST0536,Tự động hóa,Kỹ thuật xây dựng,Kiến trúc,"A10,A07",KV2,05,"Xây dựng,Điện tử,Bảo mật thông tin",5.9,5.5,0.0,0.0,5.5,0.0,0.0,0.0,2.7,0.0,0.0
ST0537,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,"C08,A09",KV2,05,"Thiết kế,Tài chính",7.5,7.2,0.0,0.0,0.0,0.0,0.0,5.3,0.0,6.4,0.0
ST0538,Tâm lý học,Quản lý giáo dục,Ngôn ngữ Pháp,"A01,B04",KV2,05,"Văn học,Động vật",6.6,6.9,0.0,0.0,0.0,0.0,0.0,4.9,4.9,0.0,0.0
ST0539,Sư phạm Ngữ văn,Nhân học,Xã hội học,"D13,A07",KV2,07,Cơ khí,6.2,6.4,0.0,0.0,0.0,5.3,0.0,0.0,0.0,0.0,2.8
ST0540,Ngôn ngữ Anh,Ngôn ngữ Nhật,Báo chí,"D07,D15",KV2,05,Đọc sách,7.1,5.2,0.0,0.0,0.0,2.4,0.0,0.0,0.0,0.0,6.8
ST0541,Điều dưỡng,Quản lý bệnh viện,Y khoa,B03,KV2,05,"Chăm sóc sức khỏe,Giao tiếp",6.9,5.1,0.0,0.0,6.0,0.0,0.0,3.5,0.0,0.0,0.0
ST0542,Marketing,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,"C14,B00",KV2,05,"Môi trường,Giao tiếp",6.1,4.1,0.0,6.0,0.0,3.6,0.0,0.0,0.0,0.0,0.0
ST0543,Tâm lý học,Y khoa,Công nghệ sinh học,D08,KV2,05,"Quảng cáo,Khoa học,Giúp đỡ người khác",8.3,2.3,0.0,0.0,0.0,0.0,0.0,1.9,0.0,0.0,2.3
ST0544,Bảo hiểm,Công nghệ thông tin,Y khoa,"E-TIN,D01",KV2,06,"Bảo mật thông tin,Dịch vụ khách hàng",6.2,5.3,0.0,6.9,6.6,0.0,0.0,0.0,0.0,0.0,0.0
ST0545,Quản lý bệnh viện,Quản lý giáo dục,Y khoa,C12,KV2,05,Y học,8.3,9.2,0.0,4.8,0.0,0.0,0.0,0.0,5.7,0.0,0.0
ST0546,Ngôn ngữ Anh,Ngôn ngữ Trung Quốc,Ngôn ngữ Nhật,"D13,C-TIN",KV2,05,"Phân tích dữ liệu,Du lịch,Văn hóa",6.9,7.3,5.2,0.0,0.0,0.0,0.0,0.0,5.7,0.0,0.0
ST0547,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,C-TIN,KV2,07,Chăm sóc sức khỏe,6.5,5.9,0.0,0.0,0.0,4.8,0.0,0.0,0.0,7.5,0.0
ST0548,Sư phạm Toán,Marketing,Logistics và Quản lý chuỗi cung ứng,C01,KV2,05,"Giao tiếp,Tự động hóa,Toán học",8.7,7.3,5.2,0.0,0.0,0.0,0.0,0.0,6.4,0.0,0.0
ST0549,Sư phạm Ngữ văn,Nhân học,Ngôn ngữ Trung Quốc,"F-TIN,D12",KV2,05,"Ngoại ngữ,Nghiên cứu,Dạy học",7.3,6.1,0.0,0.0,0.0,0.0,5.8,0.0,0.0,0.0,4.4
ST0550,Quản trị kinh doanh quốc tế,Kinh doanh quốc tế,Ngôn ngữ Anh,D08,KV2,05,"Văn hóa,Điện tử",8.8,4.4,2.9,0.0,0.0,0.0,0.0,0.0,4.5,0.0,0.0
ST0551,Quản lý giáo dục,Luật,Luật quốc tế,D08,KV2,05,"Giao tiếp,Chính trị",8.8,5.1,0.0,6.2,0.0,0.0,0.0,0.0,4.2,0.0,0.0
ST0552,Luật,Luật quốc tế,Quan hệ quốc tế,"C19,C08",KV1,07,"Chính trị,Giao tiếp",6.0,7.0,5.2,0.0,0.0,0.0,3.1,0.0,0.0,0.0,0.0
ST0553,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,D09,KV1,07,"Thiết kế,Động vật",8.1,6.1,0.0,3.5,0.0,0.0,0.0,0.0,0.0,3.3,0.0
ST0554,Marketing,Tâm lý học,Digital Marketing,A05,KV2,05,"Quảng cáo,Dịch vụ khách hàng,Cơ khí",7.4,7.8,0.0,0.0,0.0,0.0,0.0,5.5,0.0,0.0,4.9
ST0555,Tài chính - Ngân hàng,Kế toán,Kiểm toán,C00,KV2,05,Tài chính,9.2,4.3,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.6
ST0556,Sư phạm Hóa học,Luật kinh tế,Luật,"D13,D66",KV2,05,"Luật pháp,Động vật,Giáo dục",8.0,6.5,0.0,0.0,4.0,0.0,0.0,0.0,0.0,4.4,0.0
ST0557,Thiết kế đồ họa,Công nghệ thông tin,Thống kê,C19,KV2,05,Máy tính,9.3,5.0,0.0,0.0,0.0,0.0,0.0,0.0,4.6,1.8,0.0
ST0558,Marketing,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,"C08,A07",KV2,05,"Dạy học,Tự động hóa,Kinh doanh",8.5,4.8,3.1,0.0,0.0,0.0,0.0,4.9,0.0,0.0,0.0
ST0559,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,"E-TIN,B04",KV2,07,"Nghệ thuật,Động vật",7.9,8.1,4.4,0.0,0.0,0.0,0.0,0.0,7.1,0.0,0.0
ST0560,Quản lý bệnh viện,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,C17,KV2,05,"Quản lý,Nghệ thuật",7.9,4.3,0.0,0.0,2.5,0.0,0.0,3.1,0.0,0.0,0.0
ST0561,Nhân học,Marketing,Quản trị kinh doanh quốc tế,A10,KV3,03,"Giao tiếp,Văn hóa,Quảng cáo",5.4,6.8,0.0,0.0,0.0,2.8,0.0,0.0,3.4,0.0,0.0
ST0562,Quản lý giáo dục,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,"C17,G-TIN",KV1,05,"Hóa học,Quản lý,Bảo mật thông tin",5.5,6.5,0.0,0.0,0.0,0.0,5.9,0.0,6.5,0.0,0.0
ST0563,Quản lý giáo dục,Nhân học,Xã hội học,B00,KV2,05,"Lãnh đạo,Nghiên cứu,Hóa học",8.2,4.6,0.0,0.0,0.0,4.3,0.0,0.0,3.4,0.0,0.0
ST0564,Kỹ thuật môi trường,Nông nghiệp,Nuôi trồng thủy sản,"D84,A08",KV2,05,"Thiên nhiên,Bảo mật thông tin,Truyền thông",8.4,7.7,0.0,0.0,4.7,0.0,0.0,5.9,0.0,0.0,0.0
ST0565,Quản lý giáo dục,Quản trị kinh doanh,Luật kinh tế,"A11,K01",KV2,05,"Nghiên cứu,Lãnh đạo",8.8,6.4,0.0,0.0,0.0,0.0,0.0,0.0,6.3,4.6,0.0
ST0566,Marketing,Digital Marketing,Quan hệ công chúng,"A07,A08",KV2,05,Quảng cáo,6.3,4.1,5.8,0.0,0.0,5.1,0.0,0.0,0.0,0.0,0.0
ST0567,Thiết kế đồ họa,Thiết kế thời trang,Sư phạm Hóa học,"K01,E-TIN",KV2,05,Thiên nhiên,5.5,5.9,0.0,0.0,4.0,0.0,0.0,0.0,0.0,3.5,0.0
ST0568,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,Quản trị kinh doanh,"B00,C02",KV2,05,"Cơ khí,Quản lý",7.8,6.5,0.0,0.0,0.0,0.0,0.0,4.1,0.0,2.3,0.0
ST0569,Sư phạm Ngữ văn,Giáo dục Tiểu học,Quản lý giáo dục,"A10,B04",KV3,05,Giáo dục,6.6,6.1,0.0,0.0,0.0,5.9,4.7,0.0,0.0,0.0,0.0
ST0570,Quản lý giáo dục,Luật,Quan hệ công chúng,B00,KV2,05,"Hóa học,Môi trường,Giao tiếp",6.1,5.8,0.0,0.0,0.0,0.0,0.0,0.0,8.8,0.0,4.5
ST0571,Kỹ thuật xây dựng,Kỹ thuật điện - điện tử,Công nghệ kỹ thuật ô tô,"A05,F-TIN",KV2,05,Kỹ thuật,3.2,5.7,0.0,0.0,8.0,0.0,0.0,0.0,5.2,0.0,0.0
ST0572,Quản lý giáo dục,Marketing,Digital Marketing,"B04,D09",KV2,05,"Sáng tạo,Tài chính",7.5,4.6,0.0,0.0,0.0,0.0,0.0,0.0,7.6,0.0,4.0
ST0573,Sư phạm Ngữ văn,Sư phạm Tiếng Anh,Sư phạm Toán,"D84,C13",KV2,05,"Dạy học,Trò chơi điện tử,Giao tiếp",5.9,6.2,0.0,5.5,0.0,3.5,0.0,0.0,0.0,0.0,0.0
ST0574,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,K01,KV2,05,"Văn hóa,Máy tính,Nông nghiệp",5.9,7.9,0.0,0.0,0.0,0.0,0.0,5.1,0.0,6.7,0.0
ST0575,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,A06,KV2,03,Nghệ thuật,5.7,4.2,4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.3
ST0576,Nhân học,Quản lý giáo dục,Luật,F-TIN,KV2,05,"Tài chính,Giao tiếp",5.9,8.2,0.0,0.0,0.0,0.0,6.8,0.0,4.0,0.0,0.0
ST0577,Tâm lý học,Khoa học dữ liệu và Trí tuệ nhân tạo,Y khoa,"C-TIN,A01",KV2,05,"Công nghệ,Giúp đỡ người khác,Đọc sách",8.2,4.7,0.0,0.0,0.0,0.0,0.0,5.0,3.8,0.0,0.0
ST0578,Quản trị kinh doanh quốc tế,Kinh doanh quốc tế,Ngôn ngữ Anh,F-TIN,KV2,05,Văn hóa,9.2,7.9,6.0,0.0,0.0,0.0,0.0,0.0,4.1,0.0,0.0
ST0579,Marketing,Quan hệ công chúng,Quản lý giáo dục,A04,KV2,05,"Kinh doanh,Động vật,Sáng tạo",8.1,5.3,0.0,4.1,0.0,0.0,0.0,0.0,6.4,0.0,0.0
ST0580,Kỹ thuật xây dựng,Kiến trúc,Thiết kế nội thất,C13,KV2,05,Xây dựng,4.4,7.8,0.0,5.5,4.5,0.0,0.0,0.0,0.0,0.0,0.0
ST0581,Công nghệ thông tin,Quản lý tài nguyên và môi trường,Thiết kế thời trang,"C03,B-TIN",KV2,05,"Thể thao,Lập trình,Môi trường",7.2,5.2,0.0,0.0,3.0,0.0,3.5,0.0,0.0,0.0,0.0
ST0582,Nghệ thuật,Marketing,Tâm lý học,"B00,C-TIN",KV2,05,"Truyền thông,Ẩm thực",7.9,5.4,0.0,0.0,0.0,0.0,0.0,5.6,0.0,3.6,0.0
ST0583,Tâm lý học,Sư phạm Ngữ văn,Nhân học,D11,KV1,06,"Điện tử,Văn học,Giao tiếp",7.2,6.4,0.0,0.0,0.0,4.5,0.0,5.5,0.0,0.0,0.0
ST0584,Tâm lý học,Quản lý giáo dục,Ngôn ngữ Pháp,G-TIN,KV2,05,"Thể thao,Giao tiếp,Văn học",6.4,7.2,0.0,0.0,0.0,0.0,0.0,4.4,4.9,0.0,0.0
ST0585,Quản lý bệnh viện,Quản lý giáo dục,Quản trị kinh doanh quốc tế,"D07,F-TIN",KV2,05,"Quản lý,Chăm sóc sức khỏe",9.1,3.7,0.0,0.0,0.0,3.9,0.0,0.0,2.0,0.0,0.0
ST0586,Thiết kế đồ họa,Sư phạm Tiếng Anh,Sư phạm Toán,"D84,F-TIN",KV2,05,Giáo dục,7.1,6.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.8,6.5
ST0587,Nhân học,Xã hội học,Quản lý giáo dục,"F-TIN,C00",KV2,02,Giúp đỡ người khác,7.1,6.4,0.0,0.0,0.0,5.6,0.0,0.0,6.4,0.0,0.0
ST0588,Tài chính - Ngân hàng,Thiết kế đồ họa,Kế toán,D07,KV2,05,Tài chính,5.8,7.1,0.0,0.0,0.0,0.0,3.5,0.0,0.0,4.7,0.0
ST0589,Thú y,Quản lý giáo dục,Công nghệ thông tin,C12,KV3,04,Động vật,6.9,6.3,0.0,5.4,0.0,0.0,0.0,0.0,4.0,0.0,0.0
ST0590,Bảo hiểm,Khoa học dữ liệu và Trí tuệ nhân tạo,Khoa học dữ liệu,"C02,A07",KV2,05,"Thống kê,Dịch vụ khách hàng",6.2,5.6,0.0,4.8,0.0,0.0,0.0,0.0,4.7,0.0,0.0
ST0591,Xã hội học,Thống kê,Kinh tế học,"C08,C20",KV2,05,"Xây dựng,Nông nghiệp,Thống kê",8.1,6.3,0.0,0.0,3.8,5.7,0.0,0.0,0.0,0.0,0.0
ST0592,Tâm lý học,Ngôn ngữ Trung Quốc,Luật quốc tế,"B02,C08",KV2,05,"Ngoại ngữ,Nghiên cứu,Hóa học",6.1,6.0,0.0,0.0,0.0,3.4,0.0,3.8,0.0,0.0,0.0
ST0593,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,A11,KV2,05,"Ẩm thực,Nghệ thuật",8.2,8.3,0.0,4.9,0.0,0.0,0.0,0.0,0.0,2.3,0.0
ST0594,Quản trị kinh doanh,Tài chính - Ngân hàng,Luật kinh tế,B00,KV2,05,"Kinh doanh,Văn học",8.3,4.9,0.0,7.9,5.2,0.0,0.0,0.0,0.0,0.0,0.0
ST0595,Thiết kế thời trang,Nghệ thuật,Ngôn ngữ Anh,"A08,D01",KV2,05,"Du lịch,Văn hóa",5.0,4.5,1.7,0.0,0.0,0.0,0.0,0.0,0.0,5.7,0.0
ST0596,Quản trị dịch vụ du lịch và lữ hành,Quản trị khách sạn,Bảo hiểm,D84,KV2,05,Dịch vụ khách hàng,6.9,3.7,5.9,0.0,0.0,0.0,6.2,0.0,0.0,0.0,0.0
ST0597,Marketing,Digital Marketing,Quan hệ công chúng,"C13,D66",KV2,05,"Nông nghiệp,Quảng cáo",6.3,8.4,3.1,0.0,0.0,0.0,0.0,0.0,0.0,5.1,0.0
ST0598,Kế toán,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,"A04,C08",KV2,05,"Quản lý,Tài chính",6.8,2.9,4.7,0.0,0.0,0.0,0.0,5.3,0.0,0.0,0.0
ST0599,Sư phạm Hóa học,Quản lý bệnh viện,Y khoa,"C13,A05",KV2,05,"Quản lý,Y học,Khoa học",7.2,7.3,0.0,0.0,5.4,0.0,0.0,0.0,2.3,0.0,0.0
ST0600,Thiết kế đồ họa,Thiết kế thời trang,Nghệ thuật,"C03,D09",KV2,05,Nông nghiệp,6.7,7.6,0.0,0.0,0.0,0.0,3.3,0.0,0.0,6.6,0.0
ST0601,Luật kinh tế,Logistics và Quản lý chuỗi cung ứng,Marketing,B03,KV2,05,"Tự động hóa,Kinh doanh",5.1,3.8,0.0,0.0,0.0,3.9,4.9,0.0,0.0,0.0,0.0
ST0602,Quản trị khách sạn,Quản trị dịch vụ du lịch và lữ hành,Bảo hiểm,"B-TIN,D66",KV1,03,"Dịch vụ khách hàng,Bảo mật thông tin",7.7,6.1,2.4,0.0,0.0,6.5,0.0,0.0,0.0,0.0,0.0
ST0603,Y khoa,Răng - Hàm - Mặt,Điều dưỡng,"C04,D09",KV2,05,"Toán học,Y học",5.7,7.9,0.0,4.7,6.1,0.0,0.0,0.0,0.0,0.0,0.0
ST0604,Quản trị kinh doanh quốc tế,Kinh doanh quốc tế,Luật kinh tế,"G-TIN,D-TIN",KV1,01,"Văn hóa,Luật pháp,Động vật",4.0,8.8,5.1,0.0,0.0,0.0,0.0,0.0,4.2,0.0,0.0
ST0605,Luật kinh tế,Luật,Luật quốc tế,"B03,C01",KV2,05,Luật pháp,8.8,4.2,5.4,0.0,0.0,0.0,6.1,0.0,0.0,0.0,0.0
ST0606,Thiết kế đồ họa,Tâm lý học,Thiết kế thời trang,B-TIN,KV2,05,Thiên nhiên,7.5,7.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,5.3,0.0
ST0607,Công nghệ thông tin,Kỹ thuật xây dựng,Kiến trúc,A05,KV2,05,"Lập trình,Nông nghiệp,Thiết kế",9.2,7.3,0.0,3.2,0.0,0.0,5.0,0.0,0.0,0.0,0.0
ST0608,Marketing,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,"C-TIN,A05",KV2,05,"Đọc sách,Kinh doanh",4.5,4.1,5.3,0.0,4.2,0.0,0.0,0.0,0.0,0.0,0.0
ST0609,Kỹ thuật xây dựng,Kỹ thuật điện - điện tử,Công nghệ kỹ thuật ô tô,C04,KV1,07,Kỹ thuật,8.6,5.3,0.0,0.0,5.0,4.2,0.0,0.0,0.0,0.0,0.0
ST0610,Công nghệ thông tin,Khoa học dữ liệu và Trí tuệ nhân tạo,Digital Marketing,"B02,D07",KV2,05,"Điện tử,Công nghệ",9.4,5.5,0.0,0.0,0.0,6.1,0.0,4.8,0.0,0.0,0.0
ST0611,Công nghệ thông tin,Digital Marketing,Logistics và Quản lý chuỗi cung ứng,"A11,D15",KV2,05,"Bảo mật thông tin,Phân tích dữ liệu",6.7,6.7,2.6,0.0,0.0,3.8,0.0,0.0,0.0,0.0,0.0
ST0612,Sư phạm Toán,Tài chính - Ngân hàng,Thống kê,A11,KV1,06,"Toán học,Giáo dục,Môi trường",8.0,6.8,2.9,0.0,0.0,0.0,0.0,4.3,0.0,0.0,0.0
ST0613,Tâm lý học,Xã hội học,Kiểm toán,"D12,C14",KV2,05,"Nghiên cứu,Phân tích dữ liệu,Tài chính",6.2,5.6,0.0,0.0,0.0,5.3,0.0,5.6,0.0,0.0,0.0
ST0614,Công nghệ thông tin,Marketing,Digital Marketing,"B02,C14",KV2,05,"Điện tử,Lập trình",6.2,8.3,4.7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.7
ST0615,Sư phạm Hóa học,Tâm lý học,Thiết kế thời trang,"C-TIN,C13",KV3,02,"Thể thao,Khoa học",7.9,5.9,0.0,0.0,4.2,5.6,0.0,0.0,0.0,0.0,0.0
ST0616,Sư phạm Hóa học,Luật kinh tế,Luật,"C03,C19",KV2,05,"Luật pháp,Nghiên cứu",6.5,8.1,0.0,2.3,4.8,0.0,0.0,0.0,0.0,0.0,0.0
ST0617,Quan hệ công chúng,Luật kinh tế,Ngôn ngữ Hàn Quốc,D66,KV2,07,"Truyền thông,Y học,Kinh doanh",2.9,6.4,0.0,0.0,0.0,8.2,0.0,0.0,0.0,3.6,0.0
ST0618,Thiết kế thời trang,Nghệ thuật,Quản trị kinh doanh quốc tế,"C04,B-TIN",KV2,05,"Tài chính,Văn hóa,Thiết kế",8.8,5.5,6.7,0.0,0.0,4.9,0.0,0.0,0.0,0.0,0.0
ST0619,Khoa học dữ liệu và Trí tuệ nhân tạo,Công nghệ thông tin,Trí tuệ nhân tạo,"C03,A04",KV2,05,Giúp đỡ người khác,6.8,3.4,6.3,0.0,0.0,0.0,0.0,0.0,0.0,7.4,0.0
ST0620,Tài chính - Ngân hàng,Kế toán,Kiểm toán,B03,KV2,05,Tài chính,8.3,8.3,3.7,0.0,0.0,0.0,5.4,0.0,0.0,0.0,0.0
ST0621,Công nghệ thông tin,Quản trị kinh doanh quốc tế,Marketing,D10,KV2,05,"Kinh doanh,Máy tính",7.7,6.2,0.0,0.0,0.0,6.5,0.0,0.0,4.1,0.0,0.0
ST0622,Marketing,Logistics và Quản lý chuỗi cung ứng,Quản trị kinh doanh quốc tế,"K01,D13",KV2,05,Kinh doanh,6.8,6.6,0.0,0.0,0.0,0.0,0.0,0.0,5.0,0.0,1.7
ST0623,Marketing,Digital Marketing,Quan hệ quốc tế,A10,KV2,05,"Xây dựng,Chính trị,Truyền thông",7.2,3.1,0.0,6.5,0.0,7.2,0.0,0.0,0.0,0.0,0.0
ST0624,Quản lý giáo dục,Luật,Xã hội học,"C13,D01",KV2,05,"Đọc sách,Giao tiếp",7.5,6.2,0.0,0.0,0.0,3.8,0.0,0.0,8.6,0.0,0.0
ST0625,Sư phạm Tiếng Anh,Sư phạm Toán,Giáo dục Tiểu học,"A-TIN,B02",KV2,05,"Môi trường,Dạy học,Nông nghiệp",5.8,5.8,7.3,0.0,0.0,6.3,0.0,0.0,0.0,0.0,0.0
ST0626,Công nghệ thông tin,Marketing,Logistics và Quản lý chuỗi cung ứng,A06,KV2,05,"Đọc sách,Lập trình,Kinh doanh",6.4,5.5,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,3.3
