Ngành,Mức điểm đầu vào,Trường đại học,Điểm chuẩn,Tổ hợp,Năm,Ghi chú,Môn nhân hệ số 2
luật,Cao,Đại học Luật TP.HCM,25.25,A01,2024,,
luật,Cao,Đại học Luật TP.HCM,25.25,D01,2024,,
luật,Cao,Đại học Luật TP.HCM,25.25,D07,2024,,
luật,Cao,Đại học Luật TP.HCM,25.24,A00,2024,,
luật,Cao,Đại học Luật TP.HCM,25.24,A01,2024,,
luật,Cao,Đại học Luật TP.HCM,25.24,D01,2024,,
luật,Cao,Đại học Luật TP.HCM,25.24,D07,2024,,
luật,Cao,Đại học Luật TP.HCM,24.17,A00,2024,,
luật,Cao,Đại học Luật TP.HCM,23.37,A01,2024,,
luật,Cao,Đại học Luật TP.HCM,23.87,D01,2024,,
luật,Cao,Đại học Luật TP.HCM,24.87,D84,2024,,
luật,Cao,Đại học Luật TP.HCM,26.1,A01,2024,,
luật,Cao,Đại học Luật TP.HCM,26.1,D01,2024,,
luật,Cao,Đại học Luật TP.HCM,26.1,D66,2024,,
luật,Cao,Đại học Luật TP.HCM,26.1,D84,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.25,D01,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,22.85,A01,2024,Đào tạo tại Phân hiệu Đắk Lắk,
luật kinh tế,Cao,Đại học Luật TP.HCM,22.85,D04,2024,Đào tạo tại Phân hiệu Đắk Lắk,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.25,D02,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,22.85,C00,2024,Đào tạo tại Phân hiệu Đắk Lắk,
luật kinh tế,Cao,Đại học Luật TP.HCM,22.85,D05,2024,Đào tạo tại Phân hiệu Đắk Lắk,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.25,D03,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,22.85,D06,2024,Đào tạo tại Phân hiệu Đắk Lắk,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.25,D04,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.25,D05,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.25,D06,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.15,A00,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,22.85,D01,2024,Đào tạo tại Phân hiệu Đắk Lắk,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.15,A01,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,22.85,D02,2024,Đào tạo tại Phân hiệu Đắk Lắk,
luật kinh tế,Cao,Đại học Luật TP.HCM,28.15,C00,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,22.85,A00,2024,Đào tạo tại Phân hiệu Đắk Lắk,
luật kinh tế,Cao,Đại học Luật TP.HCM,22.85,D03,2024,Đào tạo tại Phân hiệu Đắk Lắk,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.9,D01,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.9,D02,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.9,D03,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.9,D04,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.9,D05,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.9,D06,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.9,A00,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.9,A01,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,28.85,C00,2024,Đào tạo tại Hà Nội,
luật kinh tế,Cao,Đại học Luật TP.HCM,24.5,A01,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,25.4,D01,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,25.0,D03,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.52,D78,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,25.0,D82,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,28.36,C00,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.07,A00,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.07,A01,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.07,D01,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.07,D07,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.09,A00,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.09,A01,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.09,D01,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,26.09,D07,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,25.25,A00,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,25.25,A01,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,25.25,D01,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,25.25,D07,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,27.27,C00,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,24.27,D01,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,24.27,D03,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,24.27,D06,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,24.57,A00,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,23.77,A01,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,21.0,A00,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,21.0,C00,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,21.0,C20,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,21.0,D66,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,21.0,A00,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,21.0,C00,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,21.0,C20,2024,,
luật kinh tế,Cao,Đại học Luật TP.HCM,21.0,D01,2024,,
bảo hiểm,Thấp,Đại học Mở TP.HCM,20.5,A00,2024,,
bảo hiểm,Thấp,Đại học Mở TP.HCM,20.5,A01,2024,,
bảo hiểm,Thấp,Đại học Mở TP.HCM,20.5,D01,2024,,
bảo hiểm,Thấp,Đại học Mở TP.HCM,16.0,A00,2024,,
bảo hiểm,Thấp,Đại học Mở TP.HCM,16.0,A01,2024,,
bảo hiểm,Thấp,Đại học Mở TP.HCM,16.0,D01,2024,,
bảo hiểm,Thấp,Đại học Mở TP.HCM,16.0,D07,2024,,
digital marketing,Thấp,Đại học Mở TP.HCM,24.5,A00,2024,,
digital marketing,Thấp,Đại học Mở TP.HCM,24.5,A01,2024,,
digital marketing,Thấp,Đại học Mở TP.HCM,24.5,D01,2024,,
digital marketing,Thấp,Đại học Mở TP.HCM,24.5,D07,2024,,
khoa học dữ liệu,Thấp,Đại học Mở TP.HCM,20.0,A00,2024,,
khoa học dữ liệu,Thấp,Đại học Mở TP.HCM,20.0,A01,2024,,
khoa học dữ liệu,Thấp,Đại học Mở TP.HCM,20.0,D01,2024,,
khoa học dữ liệu,Thấp,Đại học Mở TP.HCM,20.0,D07,2024,,
kiểm toán,Thấp,Đại học Mở TP.HCM,20.0,A00,2024,,
kiểm toán,Thấp,Đại học Mở TP.HCM,20.0,A01,2024,,
kiểm toán,Thấp,Đại học Mở TP.HCM,20.0,D01,2024,,
kiểm toán,Thấp,Đại học Mở TP.HCM,20.0,D07,2024,,
kiểm toán,Thấp,Đại học Mở TP.HCM,18.0,D07,2024,,
kiểm toán,Thấp,Đại học Mở TP.HCM,18.0,A01,2024,,
kiểm toán,Thấp,Đại học Mở TP.HCM,18.0,D01,2024,,
kiểm toán,Thấp,Đại học Mở TP.HCM,18.0,D96,2024,,
kế toán,Thấp,Đại học Mở TP.HCM,23.75,A00,2024,,
kế toán,Thấp,Đại học Mở TP.HCM,23.75,A01,2024,,
kế toán,Thấp,Đại học Mở TP.HCM,23.75,D01,2024,,
kế toán,Thấp,Đại học Mở TP.HCM,21.0,A00,2024,,
kế toán,Thấp,Đại học Mở TP.HCM,21.0,A01,2024,,
kế toán,Thấp,Đại học Mở TP.HCM,21.0,D01,2024,,
kế toán,Thấp,Đại học Mở TP.HCM,21.0,D07,2024,,
kế toán,Thấp,Đại học Mở TP.HCM,18.0,D07,2024,,
kế toán,Thấp,Đại học Mở TP.HCM,18.0,A01,2024,,
kế toán,Thấp,Đại học Mở TP.HCM,18.0,D01,2024,,
kế toán,Thấp,Đại học Mở TP.HCM,18.0,D96,2024,,
logistics và quản lý chuỗi cung ứng,Thấp,Đại học Mở TP.HCM,23.5,A00,2024,,
logistics và quản lý chuỗi cung ứng,Thấp,Đại học Mở TP.HCM,23.5,A01,2024,,
logistics và quản lý chuỗi cung ứng,Thấp,Đại học Mở TP.HCM,23.5,D01,2024,,
logistics và quản lý chuỗi cung ứng,Thấp,Đại học Mở TP.HCM,23.5,D07,2024,,
ngôn ngữ anh,Thấp,Đại học Mở TP.HCM,32.03,D01,2024,,
ngôn ngữ anh,Thấp,Đại học Mở TP.HCM,24.2,A01,2024,,
ngôn ngữ anh,Thấp,Đại học Mở TP.HCM,24.2,D01,2024,,
ngôn ngữ anh,Thấp,Đại học Mở TP.HCM,24.2,D14,2024,,
ngôn ngữ anh,Thấp,Đại học Mở TP.HCM,24.2,D78,2024,,
ngôn ngữ anh,Thấp,Đại học Mở TP.HCM,20.0,A01,2024,,
ngôn ngữ anh,Thấp,Đại học Mở TP.HCM,20.0,D01,2024,,
ngôn ngữ anh,Thấp,Đại học Mở TP.HCM,20.0,D14,2024,,
ngôn ngữ anh,Thấp,Đại học Mở TP.HCM,20.0,D78,2024,,
quản trị kinh doanh,Thấp,Đại học Mở TP.HCM,20.0,D07,2024,,
quản trị kinh doanh,Thấp,Đại học Mở TP.HCM,20.0,A01,2024,,
quản trị kinh doanh,Thấp,Đại học Mở TP.HCM,20.0,D01,2024,,
quản trị kinh doanh,Thấp,Đại học Mở TP.HCM,20.0,D96,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Mở TP.HCM,23.52,A00,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Mở TP.HCM,23.52,A01,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Mở TP.HCM,23.52,D01,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Mở TP.HCM,20.75,A00,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Mở TP.HCM,20.75,A01,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Mở TP.HCM,20.75,D01,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Mở TP.HCM,20.75,D07,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Mở TP.HCM,23.75,A00,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Mở TP.HCM,23.75,A01,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Mở TP.HCM,23.75,D01,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Mở TP.HCM,23.75,D07,2024,,
quản trị nhân lực,Thấp,Đại học Mở TP.HCM,24.0,A00,2024,,
quản trị nhân lực,Thấp,Đại học Mở TP.HCM,24.0,C03,2024,,
quản trị nhân lực,Thấp,Đại học Mở TP.HCM,24.0,D01,2024,,
quản trị nhân lực,Thấp,Đại học Mở TP.HCM,24.0,A01,2024,,
toán kinh tế,Thấp,Đại học Mở TP.HCM,20.0,A00,2024,,
toán kinh tế,Thấp,Đại học Mở TP.HCM,20.0,A01,2024,,
toán kinh tế,Thấp,Đại học Mở TP.HCM,20.0,D07,2024,,
toán kinh tế,Thấp,Đại học Mở TP.HCM,20.0,D01,2024,,
tài chính - ngân hàng,Thấp,Đại học Mở TP.HCM,23.48,A00,2024,,
tài chính - ngân hàng,Thấp,Đại học Mở TP.HCM,23.48,A01,2024,,
tài chính - ngân hàng,Thấp,Đại học Mở TP.HCM,23.48,D01,2024,,
tài chính - ngân hàng,Thấp,Đại học Mở TP.HCM,23.2,A00,2024,,
tài chính - ngân hàng,Thấp,Đại học Mở TP.HCM,23.2,A01,2024,,
tài chính - ngân hàng,Thấp,Đại học Mở TP.HCM,23.2,D01,2024,,
tài chính - ngân hàng,Thấp,Đại học Mở TP.HCM,23.2,D07,2024,,
thiết kế thời trang,Cao,Đại học Mỹ thuật TP.HCM,21.65,H00,2024,,
thiết kế thời trang,Cao,Đại học Mỹ thuật TP.HCM,21.65,H07,2024,,
thiết kế đồ họa,Cao,Đại học Mỹ thuật TP.HCM,23.75,H00,2024,,
thiết kế đồ họa,Cao,Đại học Mỹ thuật TP.HCM,23.75,H07,2024,,
thiết kế đồ họa,Cao,Đại học Mỹ thuật TP.HCM,26.66,H00,2024,,
thiết kế đồ họa,Cao,Đại học Mỹ thuật TP.HCM,29.73,H00,2024,,
công nghệ kỹ thuật ô tô,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
công nghệ kỹ thuật ô tô,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
công nghệ kỹ thuật ô tô,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
công nghệ kỹ thuật ô tô,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
công nghệ sinh học,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
công nghệ sinh học,Thấp,Đại học Nguyễn Tất Thành,15.0,B00,2024,,
công nghệ sinh học,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
công nghệ sinh học,Thấp,Đại học Nguyễn Tất Thành,15.0,D08,2024,,
công nghệ thông tin,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
công nghệ thông tin,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
công nghệ thông tin,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
công nghệ thông tin,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
công nghệ thông tin,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
công nghệ thông tin,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
công nghệ thông tin,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
công nghệ thông tin,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
công nghệ thông tin,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
công nghệ thông tin,Thấp,Đại học Nguyễn Tất Thành,15.0,B00,2024,,
công nghệ thông tin,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
công nghệ thông tin,Thấp,Đại học Nguyễn Tất Thành,15.0,D90,2024,,
dược học,Thấp,Đại học Nguyễn Tất Thành,21.0,A00,2024,,
dược học,Thấp,Đại học Nguyễn Tất Thành,21.0,A01,2024,,
dược học,Thấp,Đại học Nguyễn Tất Thành,21.0,B00,2024,,
dược học,Thấp,Đại học Nguyễn Tất Thành,21.0,D07,2024,,
hóa học,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
hóa học,Thấp,Đại học Nguyễn Tất Thành,15.0,B00,2024,,
hóa học,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
hóa học,Thấp,Đại học Nguyễn Tất Thành,15.0,D90,2024,,
khoa học dữ liệu,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
khoa học dữ liệu,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
khoa học dữ liệu,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
khoa học dữ liệu,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
kiến trúc,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
kiến trúc,Thấp,Đại học Nguyễn Tất Thành,15.0,V01,2024,,
kiến trúc,Thấp,Đại học Nguyễn Tất Thành,15.0,H00,2024,,
kiến trúc,Thấp,Đại học Nguyễn Tất Thành,15.0,H01,2024,,
kế toán,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
kế toán,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
kế toán,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
kế toán,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
kỹ thuật phần mềm,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
kỹ thuật phần mềm,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
kỹ thuật phần mềm,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
kỹ thuật phần mềm,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
kỹ thuật xây dựng,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
kỹ thuật xây dựng,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
kỹ thuật xây dựng,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
kỹ thuật xây dựng,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
kỹ thuật xây dựng,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
kỹ thuật xây dựng,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
kỹ thuật xây dựng,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
kỹ thuật xây dựng,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
luật kinh tế,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
luật kinh tế,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
luật kinh tế,Thấp,Đại học Nguyễn Tất Thành,15.0,C00,2024,,
luật kinh tế,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
luật kinh tế,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
luật kinh tế,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
luật kinh tế,Thấp,Đại học Nguyễn Tất Thành,15.0,C00,2024,,
luật kinh tế,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
marketing,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
marketing,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
marketing,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
marketing,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
marketing,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
marketing,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
marketing,Thấp,Đại học Nguyễn Tất Thành,15.0,C00,2024,,
marketing,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
ngôn ngữ anh,Thấp,Đại học Nguyễn Tất Thành,15.0,C00,2024,,
ngôn ngữ anh,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
ngôn ngữ anh,Thấp,Đại học Nguyễn Tất Thành,15.0,D14,2024,,
ngôn ngữ anh,Thấp,Đại học Nguyễn Tất Thành,15.0,D15,2024,,
ngôn ngữ trung quốc,Thấp,Đại học Nguyễn Tất Thành,15.0,C00,2024,,
ngôn ngữ trung quốc,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
ngôn ngữ trung quốc,Thấp,Đại học Nguyễn Tất Thành,15.0,D14,2024,,
ngôn ngữ trung quốc,Thấp,Đại học Nguyễn Tất Thành,15.0,D15,2024,,
quan hệ công chúng,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
quan hệ công chúng,Thấp,Đại học Nguyễn Tất Thành,15.0,C00,2024,,
quan hệ công chúng,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
quan hệ công chúng,Thấp,Đại học Nguyễn Tất Thành,15.0,D14,2024,,
quan hệ quốc tế,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
quan hệ quốc tế,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
quan hệ quốc tế,Thấp,Đại học Nguyễn Tất Thành,15.0,D14,2024,,
quan hệ quốc tế,Thấp,Đại học Nguyễn Tất Thành,15.0,D15,2024,,
quản lý bệnh viện,Thấp,Đại học Nguyễn Tất Thành,15.0,B00,2024,,
quản lý bệnh viện,Thấp,Đại học Nguyễn Tất Thành,15.0,B03,2024,,
quản lý bệnh viện,Thấp,Đại học Nguyễn Tất Thành,15.0,C00,2024,,
quản lý bệnh viện,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
quản lý tài nguyên và môi trường,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
quản lý tài nguyên và môi trường,Thấp,Đại học Nguyễn Tất Thành,15.0,B00,2024,,
quản lý tài nguyên và môi trường,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
quản lý tài nguyên và môi trường,Thấp,Đại học Nguyễn Tất Thành,15.0,D90,2024,,
quản trị dịch vụ du lịch và lữ hành,Thấp,Đại học Nguyễn Tất Thành,15.0,C00,2024,,
quản trị dịch vụ du lịch và lữ hành,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
quản trị dịch vụ du lịch và lữ hành,Thấp,Đại học Nguyễn Tất Thành,15.0,D14,2024,,
quản trị dịch vụ du lịch và lữ hành,Thấp,Đại học Nguyễn Tất Thành,15.0,D15,2024,,
quản trị khách sạn,Thấp,Đại học Nguyễn Tất Thành,15.0,C00,2024,,
quản trị khách sạn,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
quản trị khách sạn,Thấp,Đại học Nguyễn Tất Thành,15.0,D14,2024,,
quản trị khách sạn,Thấp,Đại học Nguyễn Tất Thành,15.0,D15,2024,,
quản trị kinh doanh,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
quản trị kinh doanh,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
quản trị kinh doanh,Thấp,Đại học Nguyễn Tất Thành,15.0,C00,2024,,
quản trị kinh doanh,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
quản trị kinh doanh,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
quản trị kinh doanh,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
quản trị kinh doanh,Thấp,Đại học Nguyễn Tất Thành,15.0,C00,2024,,
quản trị kinh doanh,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
quản trị kinh doanh,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
quản trị kinh doanh,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
quản trị kinh doanh,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
quản trị kinh doanh,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
quản trị kinh doanh quốc tế,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
quản trị nhân lực,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
quản trị nhân lực,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
quản trị nhân lực,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
quản trị nhân lực,Thấp,Đại học Nguyễn Tất Thành,15.0,D07,2024,,
răng - hàm - mặt,Thấp,Đại học Nguyễn Tất Thành,22.5,A00,2024,,
răng - hàm - mặt,Thấp,Đại học Nguyễn Tất Thành,22.5,A01,2024,,
răng - hàm - mặt,Thấp,Đại học Nguyễn Tất Thành,22.5,B00,2024,,
răng - hàm - mặt,Thấp,Đại học Nguyễn Tất Thành,22.5,D07,2024,,
thiết kế nội thất,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
thiết kế nội thất,Thấp,Đại học Nguyễn Tất Thành,15.0,V01,2024,,
thiết kế nội thất,Thấp,Đại học Nguyễn Tất Thành,15.0,H00,2024,,
thiết kế nội thất,Thấp,Đại học Nguyễn Tất Thành,15.0,H01,2024,,
thiết kế thời trang,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
thiết kế thời trang,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
thiết kế thời trang,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
thiết kế thời trang,Thấp,Đại học Nguyễn Tất Thành,15.0,D14,2024,,
thiết kế đồ họa,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
thiết kế đồ họa,Thấp,Đại học Nguyễn Tất Thành,15.0,V01,2024,,
thiết kế đồ họa,Thấp,Đại học Nguyễn Tất Thành,15.0,H00,2024,,
thiết kế đồ họa,Thấp,Đại học Nguyễn Tất Thành,15.0,H01,2024,,
tâm lý học,Thấp,Đại học Nguyễn Tất Thành,15.0,B00,2024,,
tâm lý học,Thấp,Đại học Nguyễn Tất Thành,15.0,C00,2024,,
tâm lý học,Thấp,Đại học Nguyễn Tất Thành,15.0,D01,2024,,
tâm lý học,Thấp,Đại học Nguyễn Tất Thành,15.0,D14,2024,,
y khoa,Thấp,Đại học Nguyễn Tất Thành,15.0,A00,2024,,
y khoa,Thấp,Đại học Nguyễn Tất Thành,15.0,A01,2024,,
y khoa,Thấp,Đại học Nguyễn Tất Thành,15.0,A02,2024,,
y khoa,Thấp,Đại học Nguyễn Tất Thành,15.0,B00,2024,,
y khoa,Thấp,Đại học Nguyễn Tất Thành,23.0,B00,2024,,
công nghệ sinh học,Trung bình,Đại học Nông Lâm TP.HCM,23.25,A00,2024,,
công nghệ sinh học,Trung bình,Đại học Nông Lâm TP.HCM,23.25,A02,2024,,
công nghệ sinh học,Trung bình,Đại học Nông Lâm TP.HCM,23.25,B00,2024,,
công nghệ sinh học,Trung bình,Đại học Nông Lâm TP.HCM,23.25,A01,2024,Chương trình nâng cao,
công nghệ sinh học,Trung bình,Đại học Nông Lâm TP.HCM,23.25,D07,2024,Chương trình nâng cao,
công nghệ sinh học,Trung bình,Đại học Nông Lâm TP.HCM,23.25,D08,2024,Chương trình nâng cao,
công nghệ sinh học,Trung bình,Đại học Nông Lâm TP.HCM,15.0,A00,2024,,
công nghệ sinh học,Trung bình,Đại học Nông Lâm TP.HCM,15.0,A02,2024,,
công nghệ sinh học,Trung bình,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
công nghệ sinh học,Trung bình,Đại học Nông Lâm TP.HCM,15.0,A00,2024,,
công nghệ sinh học,Trung bình,Đại học Nông Lâm TP.HCM,15.0,B00,2024,,
công nghệ sinh học,Trung bình,Đại học Nông Lâm TP.HCM,15.0,B03,2024,,
công nghệ sinh học,Trung bình,Đại học Nông Lâm TP.HCM,15.0,B05,2024,,
công nghệ thực phẩm,Trung bình,Đại học Nông Lâm TP.HCM,22.5,A00,2024,,
