SchoolName,SchoolID,Type,MajorID,Major,SubjectGroup,Benchmark_2024,Note
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN12,Trí tuệ nhân tạo,,26.5,"CCQT ACT, A-Level"
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN13,Kỹ thuật năng lượng,,23.9,CCQT SAT
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN14,Hệ thống thông tin,,24.0,CCQT SAT
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN15,Mạng máy tính & truyền thông dữ liệu,,24.0,CCQT SAT
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN17,Kỹ thuật Robot,,23.11,CCQT SAT
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN18,Thiết kế công nghiệp và đồ họa,,23.1,CCQT SAT
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN2,Kỹ thuật máy tính,,26.25,CCQT SAT
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN3,Vật lý kỹ thuật,,23.4,CCQT SAT
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN4,Cơ kỹ thuật,,23.5,CCQT SAT
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN5,Công nghệ kỹ thuật xây dựng,,23.6,CCQT SAT
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN6,Công nghệ kỹ thuật cơ điện tử,,23.12,CCQT SAT
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN7,Công nghệ Hàng không vũ trụ,,23.7,CCQT SAT
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN8,Khoa học máy tính,,26.5,"CCQT ACT, A-Level"
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN8,Khoa học máy tính,,27.15,CCQT SAT
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,CN9,Công nghệ KT điện tử – viễn thông,,24.0,CCQT SAT
Trường ĐẠI HỌC Công nghệ (ĐHQG Hà Nội),QHI,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,,,,,
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7310101,Kinh tế,A01; D01; D09; D10,33.23,
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7310105,Kinh tế phát triển,A01; D01; D09; D10,33.35,
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7310106,Kinh tế quốc tế,A01; D01; D09; D10,33.43,
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7340101,Quản trị kinh doanh,A01; D01; D09; D10,33.33,
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7340201,Tài chính - Ngân hàng,A01; D01; D09; D10,33.62,
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,7340301,Kế toán,A01; D01; D09; D10,33.1,
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7310101,Kinh tế,,98.0,
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7310105,Kinh tế Phát triển,,95.0,
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7310106,Kinh tế quốc tế,,110.0,
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7340101,Quản trị Kinh doanh,,98.0,
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7340201,Tài chính Ngân hàng,,105.0,
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,7340301,Kế toán,,95.0,
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,7310101,Kinh tế,,1460.0,CCQT SAT
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,7310105,Kinh tế Phát triển,,1460.0,CCQT SAT
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,7310106,Kinh tế quốc tế,,1540.0,CCQT SAT
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,7310106,Kinh tế quốc tế,,23.0,CCQT ACT
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,7340101,Quản trị Kinh doanh,,1540.0,CCQT SAT
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,7340201,Tài chính Ngân hàng,,1540.0,CCQT SAT
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,7340301,Kế toán,,1460.0,CCQT SAT
Trường ĐẠI HỌC Kinh tế (ĐHQG Hà Nội),QHE,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,,,,,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,GD1,Sư phạm Toán và Khoa học Tự nhiên,A00; A01; B00; D01,26.58,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,GD2,"Sư phạm Ngữ văn, Lịch sử, Lịch sử và Địa lý",D01; C00; D14; D15,28.76,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,GD3,Khoa học Giáo dục và Khác,A00; B00; C00; D01,24.92,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,GD4,Giáo dục tiểu học,A00; B00; C00; D01,28.89,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,GD5,Giáo dục mầm non,A00; B00; C00; D01,27.85,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,GD1,"Sư phạm Toán và Khoa học tự nhiên, gồm 5 ngành: Sư phạm Toán học; Sư phạm Vật lí; Sư phạm Hoá học; Sư phạm Sinh học; Sư phạm Khoa học tự nhiên.",,106.0,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,GD2,"Sư phạm Ngữ văn, Lịch sử, Lịch sử-Địa lí, gồm 3 ngành: Sư phạm Ngữ văn; Sư phạm Lịch sử; Sư phạm Lịch sử-Địa lí",,100.0,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,GD3,"Khoa học giáo dục và khác, gồm 6 ngành: Quản trị trường học; Quản trị chất lượng giáo dục; Quản trị Công nghệ giáo dục; Khoa học giáo dục; Tham vấn học đường; Tâm lí học (chuyên ngành Tâm lí học lâm sàng trẻ em và vị thành niên)",,80.0,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,GD4,Giáo dục Tiểu học,,103.0,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,GD5,Giáo dục Mầm non,,100.0,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,GD1,"Sư phạm Toán và Khoa học tự nhiên, gồm 5 ngành: Sư phạm Toán học; Sư phạm Vật lí; Sư phạm Hoá học; Sư phạm Sinh học; Sư phạm Khoa học tự nhiên.",,996.0,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,GD2,"Sư phạm Ngữ văn, Lịch sử, Lịch sử-Địa lí, gồm 3 ngành: Sư phạm Ngữ văn; Sư phạm Lịch sử; Sư phạm Lịch sử-Địa lí",,996.0,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,GD3,"Khoa học giáo dục và khác, gồm 6 ngành: Quản trị trường học; Quản trị chất lượng giáo dục; Quản trị Công nghệ giáo dục; Khoa học giáo dục; Tham vấn học đường; Tâm lí học (chuyên ngành Tâm lí học lâm sàng trẻ em và vị thành niên)",,996.0,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,GD4,Giáo dục Tiểu học,,996.0,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Điểm ĐGNL HCM năm 2024,GD5,Giáo dục Mầm non,,996.0,
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,GD1,"Sư phạm Toán và Khoa học tự nhiên, gồm 5 ngành: Sư phạm Toán học; Sư phạm Vật lí; Sư phạm Hoá học; Sư phạm Sinh học; Sư phạm Khoa học tự nhiên.",,1350.0,CCQT SAT
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,GD2,"Sư phạm Ngữ văn, Lịch sử, Lịch sử-Địa lí, gồm 3 ngành: Sư phạm Ngữ văn; Sư phạm Lịch sử; Sư phạm Lịch sử-Địa lí",,1350.0,CCQT SAT
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,GD3,"Khoa học giáo dục và khác, gồm 6 ngành: Quản trị trường học; Quản trị chất lượng giáo dục; Quản trị Công nghệ giáo dục; Khoa học giáo dục; Tham vấn học đường; Tâm lí học (chuyên ngành Tâm lí học lâm sàng trẻ em và vị thành niên)",,1350.0,CCQT SAT
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,GD4,Giáo dục Tiểu học,,1350.0,CCQT SAT
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,GD5,Giáo dục Mầm non,,1350.0,CCQT SAT
Trường ĐH Giáo dục (ĐHQG Hà Nội),QHS,Điểm chuẩn theo phương thức Chứng chỉ quốc tế năm 2024,,,,,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT01,Toán học,A00; A01; D07; D08,34.0,Toán nhân 2
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT02,Toán tin,A00; A01; D07; D08,34.0,Toán nhân 2
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT03,Vật lý học,A00; A01; A02; C01,25.3,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT04,Khoa học vật liệu,A00; A01; A02; C01,24.6,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT05,Công nghệ kỹ thuật hạt nhân,A00; A01; A02; C01,24.3,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT06,Hoá học,A00; B00; D07; C02,25.15,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT07,Công nghệ kỹ thuật hoá học,A00; B00; D07; C02,24.8,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT08,Sinh học,A00; A02; B00; B08,23.35,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT09,Công nghệ sinh học,A00; A02; B00; B08,24.45,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT10,Địa lý tự nhiên,A00; A01; B00; D10,22.4,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT12,Quản lý đất đai,A00; A01; B00; D10,23.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT13,Khoa học môi trường,A00; A01; B00; D07,20.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT15,Công nghệ kỹ thuật môi trường,A00; A01; B00; D07,21.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT16,Khí tượng và khí hậu học,A00; A01; B00; D07,20.8,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT17,Hải dương học,A00; A01; B00; D07,20.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT18,Địa chất học,A00; A01; D10; D07,20.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT20,Quản lý tài nguyên và môi trường,A00; A01; D10; D07,21.5,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT43,Hoá dược,A00; B00; D07; C02,25.65,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT81,Sinh dược học,A00; A02; B00; B08,24.25,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT82,"Môi trường, sức khoẻ và an toàn",A00; A01; B00; D07,20.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT91,Khoa học thông tin địa không gian,A00; A01; B00; D10,22.5,Chương trình ĐT thí điểm
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT92,Tài nguyên và môi trường nước,A00; A01; B00; D07,20.0,Chương trình ĐT thí điểm
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT93,Khoa học dữ liệu,A00; A01; D07; D08,35.0,Toán nhân 2
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT94,Kỹ thuật điện tử và tin học,A00; A01; A02; C01,26.25,Chương trình ĐT thí điểm
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT95,Quản lý phát triển đô thị và bất động sản,A00; A01; B00; D10,24.0,Chương trình ĐT thí điểm
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT96,Khoa học và công nghệ thực phẩm,A00; A01; B00; D07,24.6,Chương trình ĐT thí điểm
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm thi THPT năm 2024,QHT98,Khoa học máy tính và thông tin,A00; A01; D07; D08,34.0,"Chương trình ĐT thí điểm, Toán nhân 2"
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT01,Toán học,,140.0,Tư duy định lượng (nhân hệ số 2)
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT02,Toán tin,,145.0,Tư duy định lượng (nhân hệ số 2)
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT03,Vật lý học,,90.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT04,Khoa học vật liệu,,85.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT05,Công nghệ kỹ thuật hạt nhân,,80.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT06,Hoá học,,98.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT07,Công nghệ kỹ thuật hoá học,,95.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT08,Sinh học,,85.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT09,Công nghệ sinh học,,92.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT10,Địa lý tự nhiên,,80.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT12,Quản lý đất đai,,82.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT13,Khoa học môi trường,,80.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT15,Công nghệ kỹ thuật môi trường,,80.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT16,Khí tượng và khí hậu học,,80.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT17,Hải dương học,,80.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT18,Địa chất học,,80.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT20,Quản lý tài nguyên và môi trường,,80.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT43,Hoá dược,,100.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT81,Sinh dược học,,85.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT82,"Môi trường, sức khỏe và an toàn",,80.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT91,Khoa học thông tin địa không gian,,80.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT92,Tài nguyên và môi trường nước,,80.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT93,Khoa học dữ liệu,,145.0,Tư duy định lượng (nhân hệ số 2)
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT94,Kỹ thuật điện tử và tin học,,95.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT95,Quản lý phát triển đô thị và bất động sản,,82.0,
Trường ĐH Khoa học Tự nhiên (ĐHQG Hà Nội),QHT,Điểm chuẩn theo phương thức Điểm ĐGNL HN năm 2024,QHT96,Khoa học và công nghệ thực phẩm,,92.0,
